time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-02 00:00:00+00:00,549,55,969,282
2025-07-03 00:00:00+00:00,299,52,995,310
2025-07-04 00:00:00+00:00,703,85,799,230
2025-07-05 00:00:00+00:00,113,46,356,138
2025-07-06 00:00:00+00:00,300,39,296,153
2025-07-07 00:00:00+00:00,483,98,967,333
2025-07-08 00:00:00+00:00,399,63,1155,318
2025-07-09 00:00:00+00:00,594,79,1059,295
2025-07-10 00:00:00+00:00,526,82,872,257
2025-07-11 00:00:00+00:00,669,69,874,275
2025-07-12 00:00:00+00:00,107,33,285,158
2025-07-13 00:00:00+00:00,103,25,269,133
2025-07-14 00:00:00+00:00,469,86,1114,267
2025-07-15 00:00:00+00:00,1024,89,1118,255
