referrer,views_total,views_unique
Google,1569,603
github.com,1353,307
maplibre.org,1195,527
Baidu,63,14
Bing,59,25
DuckDuckGo,52,26
search.brave.com,41,12
pub.dev,33,23
wiki.openstreetmap.org,33,18
chatgpt.com,33,17
