referrer,views_total,views_unique
Google,1579,556
github.com,1300,320
maplibre.org,1279,509
Baidu,59,10
DuckDuckGo,49,28
pub.dev,48,32
search.brave.com,47,16
chatgpt.com,33,13
Bing,27,11
wiki.openstreetmap.org,25,14
