time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-03 00:00:00+00:00,24,7,512,145
2025-01-04 00:00:00+00:00,195,6,352,85
2025-01-05 00:00:00+00:00,11,5,275,89
2025-01-06 00:00:00+00:00,207,19,733,174
2025-01-07 00:00:00+00:00,216,7,636,182
2025-01-08 00:00:00+00:00,321,12,938,211
2025-01-09 00:00:00+00:00,474,11,1100,242
2025-01-10 00:00:00+00:00,597,22,905,228
2025-01-11 00:00:00+00:00,422,7,397,102
2025-01-12 00:00:00+00:00,26,8,563,102
2025-01-13 00:00:00+00:00,236,17,1025,246
2025-01-14 00:00:00+00:00,404,15,1200,243
2025-01-15 00:00:00+00:00,235,9,928,221
2025-01-16 00:00:00+00:00,214,8,981,217
