referrer,views_total,views_unique
Google,2221,663
maplibre.org,1493,536
github.com,724,178
chatgpt.com,187,67
yandex.ru,131,19
Bing,39,17
DuckDuckGo,38,22
wiki.openstreetmap.org,38,16
pub.dev,36,27
mvnrepository.com,34,13
