referrer,views_total,views_unique
Google,2043,386
maplibre.org,1221,172
github.com,1167,124
wiki.52north.org,64,3
npmjs.com,62,11
DuckDuckGo,55,18
Bing,24,12
chat.openai.com,20,2
cn.bing.com,15,6
search.brave.com,13,5
