time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-03 00:00:00+00:00,65,27,251,97
2025-05-04 00:00:00+00:00,125,38,338,100
2025-05-05 00:00:00+00:00,366,51,834,245
2025-05-06 00:00:00+00:00,691,72,888,237
2025-05-07 00:00:00+00:00,535,97,939,251
2025-05-08 00:00:00+00:00,292,45,989,251
2025-05-09 00:00:00+00:00,353,55,743,201
2025-05-10 00:00:00+00:00,181,34,268,110
2025-05-11 00:00:00+00:00,383,28,403,112
2025-05-12 00:00:00+00:00,353,69,988,280
2025-05-13 00:00:00+00:00,888,110,1328,275
2025-05-14 00:00:00+00:00,596,86,1214,301
2025-05-15 00:00:00+00:00,1755,129,1047,284
2025-05-16 00:00:00+00:00,862,156,884,204
