time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-23 00:00:00+00:00,464,73,1002,241
2025-09-24 00:00:00+00:00,236,88,633,228
2025-09-25 00:00:00+00:00,210,68,851,249
2025-09-26 00:00:00+00:00,541,72,1081,255
2025-09-27 00:00:00+00:00,107,34,329,136
2025-09-28 00:00:00+00:00,158,55,419,132
2025-09-29 00:00:00+00:00,351,87,1098,237
2025-09-30 00:00:00+00:00,642,110,1112,255
2025-10-01 00:00:00+00:00,601,93,755,206
2025-10-02 00:00:00+00:00,858,88,815,190
2025-10-03 00:00:00+00:00,654,79,639,186
2025-10-04 00:00:00+00:00,231,53,312,130
2025-10-05 00:00:00+00:00,326,79,317,120
2025-10-06 00:00:00+00:00,294,62,846,232
