url_path,views_total,views_unique
/maplibre/maplibre-native,2555,1480
/maplibre/maplibre-native/issues,464,150
/maplibre/maplibre-native/releases,457,206
/maplibre/maplibre-native/pulls,287,54
/maplibre/maplibre-native/tree/main/platform/android,184,105
/maplibre/maplibre-native/tree/main/platform,154,95
/maplibre/maplibre-native/tree/main,81,52
/maplibre/maplibre-native/tags,60,19
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,58,43
/maplibre/maplibre-native/issues/4086,54,22
