referrer,views_total,views_unique
Google,2023,698
maplibre.org,1156,353
github.com,955,196
Bing,102,32
chatgpt.com,88,27
DuckDuckGo,81,28
wiki.openstreetmap.org,35,18
Baidu,26,11
cn.bing.com,23,10
search.brave.com,20,7
