referrer,views_total,views_unique
Google,2438,812
maplibre.org,1258,463
github.com,815,199
Bing,105,24
chatgpt.com,99,53
pub.dev,69,33
DuckDuckGo,66,23
qt.io,65,41
ecosia.org,65,3
bgithub.xyz,59,1
