referrer,views_total,views_unique
github.com,1920,547
maplibre.org,1326,668
Google,910,439
chatgpt.com,82,44
Bing,61,34
search.brave.com,41,16
mvnrepository.com,36,5
DuckDuckGo,25,18
teams.public.onecdn.static.microsoft,22,13
pub.dev,19,13
