referrer,views_total,views_unique
Google,2660,441
maplibre.org,1340,207
github.com,1325,164
npmjs.com,102,19
DuckDuckGo,47,15
cn.bing.com,35,8
Bing,32,11
forums.developer.apple.com,29,14
docs.maptiler.com,26,3
gist.github.com,21,3
