referrer,views_total,views_unique
Google,2072,744
maplibre.org,1454,447
github.com,749,185
DuckDuckGo,87,25
chatgpt.com,61,32
wiki.openstreetmap.org,56,32
Bing,52,19
npmjs.com,35,13
worldwind.arc.nasa.gov,32,1
pub.dev,28,18
