referrer,views_total,views_unique
Google,2519,805
maplibre.org,2171,476
github.com,770,182
chatgpt.com,171,40
bgithub.xyz,108,2
Bing,74,26
DuckDuckGo,73,27
search.brave.com,54,10
pub.dev,49,22
wiki.openstreetmap.org,39,24
