referrer,views_total,views_unique
Google,2394,771
maplibre.org,1975,748
github.com,896,179
chatgpt.com,129,49
Bing,83,17
DuckDuckGo,73,32
pub.dev,40,25
yandex.ru,33,9
wiki.openstreetmap.org,32,22
statics.teams.cdn.office.net,31,7
