referrer,views_total,views_unique
Google,203,86
maplibre.org,178,62
github.com,53,20
yandex.ru,22,3
pub.dev,6,2
chatgpt.com,5,4
mvnrepository.com,4,1
Bing,3,2
DuckDuckGo,2,2
map-service.mapxus.com,2,1
