time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,426,9,1092,201
2024-08-21 00:00:00+00:00,618,11,965,194
2024-08-22 00:00:00+00:00,456,9,1098,184
2024-08-23 00:00:00+00:00,791,9,1313,182
2024-08-24 00:00:00+00:00,185,2,341,73
2024-08-25 00:00:00+00:00,93,3,390,101
2024-08-26 00:00:00+00:00,995,15,1111,193
2024-08-27 00:00:00+00:00,649,10,1286,204
2024-08-28 00:00:00+00:00,364,9,1060,210
2024-08-29 00:00:00+00:00,302,10,1271,220
2024-08-30 00:00:00+00:00,411,7,846,153
2024-08-31 00:00:00+00:00,94,2,291,84
2024-09-01 00:00:00+00:00,31,5,478,59
2024-09-02 00:00:00+00:00,181,8,896,169
