referrer,views_total,views_unique
Google,2108,820
maplibre.org,1651,690
github.com,1279,291
Bing,162,45
DuckDuckGo,82,30
qwant.com,58,3
wiki.openstreetmap.org,43,28
Baidu,36,19
pub.dev,34,23
chatgpt.com,32,19
