referrer,views_total,views_unique
Google,2294,850
maplibre.org,1646,528
github.com,821,192
chatgpt.com,135,71
Bing,100,32
wiki.openstreetmap.org,68,33
yandex.ru,63,11
DuckDuckGo,52,16
cn.bing.com,50,12
pub.dev,48,33
