referrer,views_total,views_unique
github.com,1420,361
maplibre.org,1224,548
Google,1059,425
Bing,116,31
chatgpt.com,35,21
search.brave.com,33,10
DuckDuckGo,28,13
Baidu,25,15
wiki.openstreetmap.org,22,11
pub.dev,21,16
