referrer,views_total,views_unique
Google,2528,807
maplibre.org,1642,508
github.com,1013,228
Bing,108,29
chatgpt.com,106,42
ecosia.org,92,6
pub.dev,83,23
DuckDuckGo,75,29
wiki.openstreetmap.org,56,47
cn.bing.com,45,10
