referrer,views_total,views_unique
Google,2415,767
maplibre.org,1385,495
github.com,931,194
chatgpt.com,122,60
Bing,50,27
DuckDuckGo,48,21
search.brave.com,38,9
pub.dev,34,24
wiki.openstreetmap.org,28,19
cn.bing.com,26,9
