referrer,views_total,views_unique
maplibre.org,1024,474
github.com,966,322
Google,938,429
DuckDuckGo,129,30
Bing,104,25
chatgpt.com,44,28
pub.dev,36,22
statics.teams.cdn.office.net,25,11
Baidu,17,8
wiki.openstreetmap.org,16,13
