referrer,views_total,views_unique
Google,2976,808
maplibre.org,1719,520
github.com,1050,182
chatgpt.com,124,67
Bing,88,21
DuckDuckGo,71,19
search.brave.com,43,8
pub.dev,39,19
wiki.openstreetmap.org,36,24
npmjs.com,25,10
