referrer,views_total,views_unique
Google,3015,556
maplibre.org,2069,264
github.com,1304,196
DuckDuckGo,98,18
Bing,89,23
com.google.android.gm,46,6
search.brave.com,42,5
wiki.openstreetmap.org,33,18
pub.dev,28,12
forums.developer.apple.com,16,11
