referrer,views_total,views_unique
maplibre.org,931,465
Google,873,439
github.com,866,320
Bing,77,33
pub.dev,61,20
DuckDuckGo,48,20
chatgpt.com,40,20
Baidu,21,11
mvnrepository.com,19,6
statics.teams.cdn.office.net,19,5
