referrer,views_total,views_unique
Google,2862,599
maplibre.org,1901,332
github.com,1279,214
DuckDuckGo,120,19
Baidu,65,7
Bing,63,26
chatgpt.com,61,21
npmjs.com,49,11
statics.teams.cdn.office.net,41,6
staticsint.teams.cdn.office.net,34,5
