url_path,views_total,views_unique
/maplibre/maplibre-native,2020,1145
/maplibre/maplibre-native/issues,926,595
/maplibre/maplibre-native/pulls,619,488
/maplibre/maplibre-native/forks,472,456
/maplibre/maplibre-native/releases,453,200
/maplibre/maplibre-native/tree/main/platform/android,110,69
/maplibre/maplibre-native/tree/main/platform,86,66
/maplibre/maplibre-native/tree/main,74,57
/maplibre/maplibre-native/releases/tag/android-v13.0.1,61,46
/maplibre/maplibre-native/tree/main/platform/android/MapLibreAndroidTestApp,60,52
