referrer,views_total,views_unique
Google,2494,865
maplibre.org,1818,550
github.com,916,213
bgithub.xyz,255,2
Bing,97,36
wiki.openstreetmap.org,88,39
chatgpt.com,77,31
DuckDuckGo,59,21
pub.dev,39,29
search.brave.com,15,5
