referrer,views_total,views_unique
Google,2488,700
maplibre.org,1043,318
github.com,825,180
Bing,99,31
statics.teams.cdn.office.net,76,7
DuckDuckGo,58,16
npmjs.com,48,16
awesome.ecosyste.ms,45,1
chatgpt.com,38,18
search.brave.com,31,8
