referrer,views_total,views_unique
github.com,1780,383
Google,1588,660
maplibre.org,1490,573
fossunited.org,97,26
t.co,79,65
Baidu,63,11
pub.dev,61,29
Bing,53,28
chatgpt.com,43,13
claude.ai,37,3
