referrer,views_total,views_unique
Google,2501,435
github.com,1698,179
maplibre.org,1345,203
npmjs.com,143,21
jawg.io,116,1
Bing,84,13
forums.developer.apple.com,79,21
DuckDuckGo,71,15
umairasghar.medium.com,40,1
iosexample.com,38,1
