referrer,views_total,views_unique
Google,2194,424
maplibre.org,1425,203
github.com,1225,176
DuckDuckGo,135,24
wiki.52north.org,59,4
yandex.ru,50,12
npmjs.com,47,12
Bing,45,18
wiki.openstreetmap.org,35,4
Baidu,28,4
