referrer,views_total,views_unique
Google,2066,686
maplibre.org,1416,426
github.com,667,162
DuckDuckGo,86,29
Bing,86,24
chatgpt.com,57,27
wiki.openstreetmap.org,46,34
forums.developer.apple.com,30,11
search.brave.com,28,12
youtube.com,27,20
