referrer,views_total,views_unique
github.com,1382,350
Google,1345,561
maplibre.org,1188,441
Bing,62,30
DuckDuckGo,47,24
pub.dev,37,22
Baidu,30,6
search.brave.com,29,11
chatgpt.com,21,13
statics.teams.cdn.office.net,21,11
