time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-07 00:00:00+00:00,5729,385,1019,160
2024-03-08 00:00:00+00:00,4857,427,1118,120
2024-03-09 00:00:00+00:00,901,152,209,48
2024-03-10 00:00:00+00:00,205,74,187,48
2024-03-11 00:00:00+00:00,5336,326,1045,134
2024-03-12 00:00:00+00:00,5265,330,1037,151
2024-03-13 00:00:00+00:00,6198,465,1464,178
2024-03-14 00:00:00+00:00,5532,394,1328,167
2024-03-15 00:00:00+00:00,3313,399,1013,120
2024-03-16 00:00:00+00:00,101,35,332,52
2024-03-17 00:00:00+00:00,90,52,428,54
2024-03-18 00:00:00+00:00,1814,251,1317,140
2024-03-19 00:00:00+00:00,912,249,1271,157
2024-03-20 00:00:00+00:00,759,209,869,133
