referrer,views_total,views_unique
Google,1552,490
maplibre.org,982,275
github.com,393,122
search.brave.com,37,4
Bing,33,15
yandex.ru,32,5
wiki.openstreetmap.org,31,24
DuckDuckGo,27,17
chatgpt.com,23,16
npmjs.com,22,10
