referrer,views_total,views_unique
Google,2487,817
maplibre.org,1351,476
github.com,938,190
ecosia.org,146,3
chatgpt.com,106,53
Bing,98,23
pub.dev,81,38
qt.io,61,37
bgithub.xyz,58,1
DuckDuckGo,54,24
