referrer,views_total,views_unique
Google,2197,761
maplibre.org,1602,443
github.com,736,186
DuckDuckGo,98,23
chatgpt.com,63,33
wiki.openstreetmap.org,55,32
Bing,47,19
npmjs.com,40,15
pub.dev,35,22
worldwind.arc.nasa.gov,32,1
