time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-24 00:00:00+00:00,3578,539,491,219
2026-07-25 00:00:00+00:00,789,307,425,191
2026-07-26 00:00:00+00:00,539,109,226,117
2026-07-27 00:00:00+00:00,3830,324,336,146
2026-07-28 00:00:00+00:00,29546,223,518,176
2026-07-29 00:00:00+00:00,9048,267,613,239
2026-07-30 00:00:00+00:00,609,143,643,230
2026-07-31 00:00:00+00:00,440,107,521,204
2026-08-01 00:00:00+00:00,725,246,334,141
2026-08-02 00:00:00+00:00,9494,172,289,193
2026-08-03 00:00:00+00:00,776,271,757,342
2026-08-04 00:00:00+00:00,1549,213,792,244
2026-08-05 00:00:00+00:00,991,279,648,237
2026-08-06 00:00:00+00:00,563,207,678,234
