referrer,views_total,views_unique
Google,2851,395
maplibre.org,2000,245
github.com,1277,190
DuckDuckGo,99,15
wiki.52north.org,74,6
forums.developer.apple.com,40,14
Bing,30,13
npmjs.com,19,8
cn.bing.com,17,7
docs.stadiamaps.com,17,5
