referrer,views_total,views_unique
Google,1987,719
maplibre.org,1293,339
github.com,881,201
Bing,95,32
DuckDuckGo,90,36
chatgpt.com,59,25
gitlab.com,42,1
pub.dev,38,12
wiki.openstreetmap.org,36,19
Baidu,32,12
