referrer,views_total,views_unique
Google,3044,510
maplibre.org,1746,250
github.com,1481,202
npmjs.com,96,19
gitlab.com,74,1
wiki.openstreetmap.org,68,17
Bing,58,16
sim.amazon.com,28,5
yandex.ru,24,8
search.brave.com,22,5
