referrer,views_total,views_unique
github.com,1577,375
Google,1547,649
maplibre.org,1316,497
t.co,106,76
Baidu,79,13
Bing,55,30
pub.dev,47,23
chatgpt.com,39,15
fossunited.org,31,10
wiki.openstreetmap.org,24,19
