time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-20 00:00:00+00:00,220,39,327,145
2025-12-21 00:00:00+00:00,63,33,308,146
2025-12-22 00:00:00+00:00,242,58,520,222
2025-12-23 00:00:00+00:00,73,44,564,192
2025-12-24 00:00:00+00:00,47,20,548,203
2025-12-25 00:00:00+00:00,97,39,424,145
2025-12-26 00:00:00+00:00,79,36,337,159
2025-12-27 00:00:00+00:00,106,43,361,134
2025-12-28 00:00:00+00:00,277,91,299,144
2025-12-29 00:00:00+00:00,387,90,579,185
2025-12-30 00:00:00+00:00,207,72,438,158
2025-12-31 00:00:00+00:00,201,54,314,144
2026-01-01 00:00:00+00:00,338,38,244,113
2026-01-02 00:00:00+00:00,252,55,455,184
