referrer,views_total,views_unique
Google,2197,454
maplibre.org,1671,256
github.com,1542,181
Bing,70,22
DuckDuckGo,68,9
iwiki.woa.com,63,4
wiki.openstreetmap.org,62,14
npmjs.com,59,12
medium.com,25,4
com.google.android.gm,22,1
