referrer,views_total,views_unique
Google,2590,823
maplibre.org,1704,494
github.com,787,210
bgithub.xyz,180,2
chatgpt.com,88,48
wiki.openstreetmap.org,75,42
Bing,74,30
pub.dev,41,19
DuckDuckGo,37,19
cn.bing.com,36,4
