referrer,views_total,views_unique
maplibre.org,1000,444
github.com,888,285
Google,872,433
Bing,46,23
chatgpt.com,36,21
DuckDuckGo,22,12
link.gitcode.com,22,4
pub.dev,21,16
mvnrepository.com,17,5
wiki.openstreetmap.org,16,11
