referrer,views_total,views_unique
Google,3182,605
maplibre.org,2157,313
github.com,1505,218
DuckDuckGo,204,32
Bing,185,36
cn.bing.com,73,17
qiita.com,49,5
npmjs.com,48,10
edgeservices.bing.com,48,1
wiki.openstreetmap.org,41,13
