referrer,views_total,views_unique
Google,1875,707
maplibre.org,1494,632
github.com,1407,302
Bing,107,40
Baidu,79,21
DuckDuckGo,60,26
wiki.openstreetmap.org,48,25
search.brave.com,38,16
pub.dev,29,22
chatgpt.com,29,17
