time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-16 00:00:00+00:00,1606,201,430,161
2026-02-17 00:00:00+00:00,668,129,706,196
2026-02-18 00:00:00+00:00,604,106,805,224
2026-02-19 00:00:00+00:00,536,83,675,216
2026-02-20 00:00:00+00:00,767,126,534,205
2026-02-21 00:00:00+00:00,1076,129,1216,129
2026-02-22 00:00:00+00:00,177,111,227,114
2026-02-23 00:00:00+00:00,865,164,690,206
2026-02-24 00:00:00+00:00,1172,152,865,249
2026-02-25 00:00:00+00:00,671,96,822,229
2026-02-26 00:00:00+00:00,581,115,735,244
2026-02-27 00:00:00+00:00,362,114,902,238
2026-02-28 00:00:00+00:00,988,111,580,154
2026-03-01 00:00:00+00:00,283,45,391,137
