referrer,views_total,views_unique
Google,2464,744
maplibre.org,1916,433
github.com,881,198
DuckDuckGo,64,22
chatgpt.com,61,27
Bing,55,19
gitlab.com,45,1
wiki.openstreetmap.org,39,29
npmjs.com,37,9
pub.dev,35,21
