referrer,views_total,views_unique
Google,2492,796
maplibre.org,1357,505
github.com,863,226
DuckDuckGo,107,37
chatgpt.com,77,35
wiki.openstreetmap.org,67,39
Bing,61,27
yandex.ru,51,7
pub.dev,44,19
bgithub.xyz,40,1
