referrer,views_total,views_unique
Google,2050,772
maplibre.org,1999,707
github.com,738,209
Bing,130,36
chatgpt.com,130,24
bgithub.xyz,98,2
Baidu,57,12
search.brave.com,56,16
DuckDuckGo,50,29
pub.dev,35,26
