referrer,views_total,views_unique
github.com,1213,331
Google,1118,479
maplibre.org,1082,468
Bing,91,27
DuckDuckGo,74,25
pub.dev,31,17
chatgpt.com,27,24
wiki.openstreetmap.org,22,14
Baidu,17,6
medium.com,14,3
