referrer,views_total,views_unique
Google,2350,674
maplibre.org,1269,353
github.com,977,197
Bing,89,28
chatgpt.com,53,23
DuckDuckGo,52,30
awesome.ecosyste.ms,45,1
statics.teams.cdn.office.net,40,14
cn.bing.com,37,12
npmjs.com,28,16
