referrer,views_total,views_unique
Google,1595,481
maplibre.org,1121,401
github.com,428,143
yandex.ru,125,15
chatgpt.com,123,48
Bing,39,18
pub.dev,35,25
gitverse.ru,27,2
DuckDuckGo,25,15
wiki.openstreetmap.org,24,10
