referrer,views_total,views_unique
github.com,1598,372
Google,1414,521
maplibre.org,1410,439
Bing,155,45
DuckDuckGo,56,19
wiki.openstreetmap.org,46,21
pub.dev,40,23
search.brave.com,40,16
chatgpt.com,36,14
Baidu,30,6
