time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-08 00:00:00+00:00,3769,707,960,303
2026-09-09 00:00:00+00:00,2067,341,982,389
2026-09-10 00:00:00+00:00,2535,409,808,241
2026-09-11 00:00:00+00:00,1784,506,731,249
2026-09-12 00:00:00+00:00,1804,395,376,157
2026-09-13 00:00:00+00:00,1252,357,333,149
2026-09-14 00:00:00+00:00,1709,435,696,262
2026-09-15 00:00:00+00:00,1253,524,845,286
2026-09-16 00:00:00+00:00,2635,349,478,242
2026-09-17 00:00:00+00:00,1681,508,602,234
2026-09-18 00:00:00+00:00,4330,529,798,270
2026-09-19 00:00:00+00:00,3417,638,471,206
2026-09-20 00:00:00+00:00,1655,397,382,173
2026-09-21 00:00:00+00:00,3599,278,881,285
