referrer,views_total,views_unique
Google,1880,632
maplibre.org,1112,357
github.com,995,184
Bing,81,31
DuckDuckGo,66,22
chatgpt.com,66,22
cn.bing.com,30,15
staticsint.teams.cdn.office.net,24,3
Baidu,22,8
yandex.ru,21,5
