referrer,views_total,views_unique
Google,2426,722
maplibre.org,1404,503
github.com,825,176
chatgpt.com,110,56
DuckDuckGo,71,28
yandex.ru,59,12
Bing,44,16
wiki.openstreetmap.org,39,27
pub.dev,26,19
bgithub.xyz,23,1
