referrer,views_total,views_unique
Google,2358,408
maplibre.org,1568,242
github.com,1266,158
DuckDuckGo,77,18
wiki.52north.org,64,3
cn.bing.com,55,10
npmjs.com,42,11
Bing,37,14
forums.developer.apple.com,27,11
jira.tp.michelin.com,25,8
