time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-09 00:00:00+00:00,84,23,944,218
2025-06-10 00:00:00+00:00,289,50,1046,243
2025-06-11 00:00:00+00:00,1255,91,3174,260
2025-06-12 00:00:00+00:00,286,53,1065,228
2025-06-13 00:00:00+00:00,320,82,1095,207
2025-06-14 00:00:00+00:00,36,20,319,90
2025-06-15 00:00:00+00:00,142,39,296,102
2025-06-16 00:00:00+00:00,565,74,985,281
2025-06-17 00:00:00+00:00,323,66,1275,265
2025-06-18 00:00:00+00:00,351,66,945,229
2025-06-19 00:00:00+00:00,596,62,981,271
2025-06-20 00:00:00+00:00,389,62,841,250
2025-06-21 00:00:00+00:00,345,60,451,184
2025-06-22 00:00:00+00:00,225,35,464,151
